"Date","Open","High","Low","Close","Volume"
"11/17/2011","557.5","561.75","553.799988","557.575012","1391988"
"11/18/2011","552.875","554.900024","538.150024","543.299988","2789442"
"11/21/2011","542.5","544.150024","530.049988","533.599976","2871704"
"11/22/2011","534.450012","547.5","528.5","540.924988","3723582"
"11/23/2011","540.974976","540.974976","520.5","531.150024","2355750"
"11/24/2011","531","548.200012","522.5","545.900024","3766844"
"11/25/2011","542.5","543.950012","528.549988","531.950012","2140604"
"11/28/2011","538.974976","548","537","544.25","1504486"
"11/29/2011","546.5","552.950012","543.099976","546.650024","2554696"
"11/30/2011","540.575012","561.474976","540.575012","557.775024","3481698"
"12/1/2011","570","574.275024","563.099976","567.400024","2481448"
"12/2/2011","567.424988","592.5","564.799988","589","3968866"
"12/5/2011","586.25","591.950012","581.275024","590.474976","1530476"
"12/7/2011","590","596.450012","586.799988","589.775024","2637422"
"12/8/2011","585","594.5","583.575012","588.799988","3326444"
"12/9/2011","580.5","591.400024","580.5","586.200012","2763230"
"12/12/2011","588","595","577.549988","590.174988","3172170"
"12/13/2011","587.5","598.450012","583.325012","589.349976","3274558"
"12/14/2011","590.25","594.5","585","591.224976","3346176"
"12/15/2011","589.849976","594.950012","577.299988","591.25","3669372"
"12/16/2011","588.275024","591.275024","566.150024","573.150024","3550896"
"12/19/2011","569.5","578.700012","557.200012","571.825012","3667724"
"12/20/2011","572.674988","575.549988","564.125","566.674988","1809396"
"12/21/2011","575","583","561.224976","579.349976","3116976"
"12/22/2011","576","581.924988","567.125","575.849976","2086268"
"12/23/2011","575.5","581","569.549988","578.575012","1578590"
"12/26/2011","578.575012","595.099976","576.75","594.200012","2229352"
"12/27/2011","592.700012","595","585","589.724976","983902"
"12/28/2011","589.349976","591.775024","582.950012","584.599976","1197910"
"12/29/2011","581.75","589.049988","579.75","582.849976","1585728"
"12/30/2011","589","591.25","578.25","580.325012","1545410"
"1/2/2012","580.5","592.974976","576.5","589.299988","2248542"
"1/3/2012","591.625","604.950012","590","598.799988","2708884"
"1/4/2012","602.450012","602.5","584.650024","586.5","2386770"
"1/5/2012","586.400024","592.5","583.674988","586","2547312"
"1/6/2012","583","594.174988","578.400024","584.700012","2119728"
"1/9/2012","585.5","589.849976","582.625","585.674988","1509028"
"1/10/2012","587.5","592.75","579.25","582.700012","3591790"
"1/11/2012","585.700012","587.5","566.575012","568.5","5675380"
"1/12/2012","550.5","557.5","534.325012","544.75","9528684"
"1/13/2012","548.575012","551.674988","536.5","542.875","4019828"
"1/16/2012","542","557","539.450012","554.700012","3047202"
"1/17/2012","559.950012","562.349976","547","551.974976","3704218"
"1/18/2012","540","548.150024","522.650024","538.075012","11665532"
"1/19/2012","543.5","544.450012","532.700012","537.775024","4163292"
"1/20/2012","539.974976","545.474976","536.5","539.75","2572694"
"1/23/2012","543","545.724976","537.075012","538.849976","2130496"
"1/24/2012","544","547.5","539","544.349976","2641310"
"1/25/2012","547.450012","554.974976","545.525024","549","5845238"
"1/27/2012","552.5","560.275024","550.049988","554.375","5209718"
"1/30/2012","551.25","559.474976","550.375","555.875","2595558"
"1/31/2012","556.5","567.950012","556.5","566.200012","3538120"
"2/1/2012","564.700012","567.5","554.125","564.349976","2288804"
"2/2/2012","568","576.325012","565.150024","574","3386140"
"2/3/2012","572.5","588","570.5","585.775024","2777558"
"2/6/2012","591.849976","600.025024","586.674988","596.924988","3427196"
"2/7/2012","604.849976","604.849976","595.950012","599","3407656"
"2/8/2012","608.200012","613.424988","605.5","609.825012","3627184"
"2/9/2012","605.549988","616","594","614.299988","3038062"
"2/10/2012","614","619","606","616.700012","2324302"
"2/13/2012","611.099976","618.974976","607","612.849976","1631770"
"2/14/2012","612.5","614.775024","607.5","610","1826646"
"2/15/2012","613.575012","624.400024","609.75","620.799988","2167166"
"2/16/2012","619","621","609","612.674988","1886660"
"2/17/2012","617.424988","627","610.5","614.375","4096568"
"2/21/2012","611.775024","620","602.375","618.525024","2489504"
"2/22/2012","617.5","633.424988","614.5","626.174988","3141826"
"2/23/2012","624.525024","637.450012","622","629.900024","4086880"
"2/24/2012","629.5","640.424988","628.625","635","2346400"
"2/27/2012","639.5","639.974976","622.799988","626.025024","1861370"
"2/28/2012","627.625","630.200012","609.549988","613.275024","3973490"
"2/29/2012","620","620","606.125","610.974976","3060216"
"3/1/2012","611.5","613.474976","605.025024","609.799988","1568594"
"3/2/2012","613","613.5","603.5","608.625","2309232"
"3/5/2012","607","611.224976","600.5","603.650024","1540878"
"3/6/2012","601.5","610.650024","594.5","601","1717722"
"3/7/2012","597.5","603","593.275024","596.424988","1945666"
"3/9/2012","613.5","613.5","601.474976","604.275024","2225758"
"3/12/2012","607.950012","609.424988","591.599976","594.525024","2240278"
"3/13/2012","595","607.474976","595","598.5","2492464"
"3/14/2012","605.049988","607","575.5","577.275024","8065314"
"3/15/2012","579.5","585.474976","572.5","581.849976","4284236"
"3/16/2012","584.974976","590","579","584.775024","2054724"
"3/19/2012","584.775024","584.775024","555.900024","561","5132864"
"3/20/2012","564.5","572.5","560","567.424988","3683204"
"3/21/2012","568.474976","589.900024","568.275024","587.875","4553242"
"3/22/2012","587.349976","594.849976","580","583.875","3421694"
"3/23/2012","587.5","595.950012","582.400024","592.325012","3158436"
"3/26/2012","588.5","592.5","577","580.799988","3053384"
"3/27/2012","586.5","589.825012","575.974976","587.375","1588246"
"3/28/2012","587","587.325012","577.224976","582.549988","2051096"
"3/29/2012","575.5","582","566.200012","570.599976","2681214"
"3/30/2012","572.75","587.875","572.75","584.400024","2543342"
"4/2/2012","585","599.5","585","597.125","2326988"
"4/3/2012","600.099976","603.674988","587.650024","589","2269154"
"4/4/2012","584.5","594.900024","583.5","589.224976","2165054"
"4/9/2012","585","594","579.125","582.049988","1576628"
"4/10/2012","583.150024","587.825012","576.125","578.099976","1532992"
"4/11/2012","574.849976","577.5","567.599976","569.049988","1781586"
"4/12/2012","570.125","574","564.549988","565.825012","2114686"
"4/13/2012","545.674988","552.349976","530.625","534.174988","8994680"
"4/16/2012","532.625","537.150024","526.650024","534.875","5016110"
"4/17/2012","542.5","547.474976","536.900024","545.424988","2473664"
"4/18/2012","550","557.349976","546.924988","548.775024","2882264"
"4/19/2012","550.450012","553.400024","545.549988","551.474976","1767416"
"4/20/2012","546.625","553.974976","538.700012","544.224976","2450024"
"4/23/2012","546.974976","551.200012","523.825012","532.125","2843868"
"4/24/2012","561","602.5","558.650024","597.099976","18113782"
"4/25/2012","594.5","595","583.75","585.525024","5417898"
"4/26/2012","585","600.950012","582.25","597.325012","5476292"
"4/27/2012","595","606","595","602","3711146"
"4/30/2012","602","625","602","623.299988","4604822"
"5/2/2012","621.049988","637.200012","621.049988","633.625","3981448"
"5/3/2012","631.349976","642.049988","629.275024","639.75","3358922"
"5/4/2012","640","647.625","631.525024","638.400024","3571718"
"5/7/2012","630","639.25","624.200012","636.625","2627762"
"5/8/2012","612.5","617.349976","597.825012","600.349976","9631578"
"5/9/2012","597.5","617.299988","597.049988","612.775024","9271544"
"5/10/2012","612.775024","620.900024","612.5","616.275024","2992620"
"5/11/2012","612","618.450012","610.599976","615.375","2745190"
"5/14/2012","613.650024","617","610","612.974976","2573752"
"5/15/2012","612","616.5","609.900024","613.150024","1875510"
"5/16/2012","610","620.950012","603.375","611.700012","4567936"
"5/17/2012","611","617.5","599.525024","611","4137524"
"5/18/2012","602.400024","612.450012","601.325012","605.325012","2656670"
"5/21/2012","605.5","612.5","602.025024","604.599976","2227088"
"5/22/2012","610.5","620","606.5","612.025024","2360916"
"5/23/2012","616.5","617.775024","607.049988","612.575012","2162806"
"5/24/2012","612.5","614.474976","603.549988","610.724976","1205674"
"5/25/2012","606.049988","612.5","604.549988","610.400024","915046"
"5/28/2012","612","615","607.525024","612.349976","790194"
"5/29/2012","614","624","609.200012","620.174988","1575032"
"5/30/2012","615.625","628.5","615.625","620.275024","1581514"
"5/31/2012","610.5","627.950012","610.5","622.674988","4411602"
"6/1/2012","620","622.5","609.25","612.299988","1479528"
"6/4/2012","605","608","598.099976","606.625","1204430"
"6/5/2012","607","615.450012","607","613.25","2063398"
"6/6/2012","615","631.875","614.549988","625.575012","3291908"
"6/7/2012","623.5","624.950012","615.775024","620.099976","2149728"
"6/8/2012","615.599976","621.299988","612.075012","615.450012","2400244"
"6/11/2012","616.5","623.025024","613.549988","616.775024","1545048"
"6/12/2012","610.549988","626.5","610.549988","624.049988","1092142"
"6/13/2012","624.5","630","621.299988","625.200012","1450858"
"6/14/2012","624.5","630.75","622.5","627","1471124"
"6/15/2012","627.025024","640","624.5","636.224976","1986040"
"6/18/2012","638","643.174988","625","628.575012","1495388"
"6/19/2012","628.450012","639.625","627.549988","636.974976","1769058"
"6/20/2012","637","637","621.650024","626.400024","1753740"
"6/21/2012","622.525024","626","604.5","612.025024","4155980"
"6/22/2012","607.125","619.950012","607.125","616.724976","1919560"
"6/25/2012","618.5","619.25","605.5","608.375","1588758"
"6/26/2012","608.75","618.5","608.525024","617.549988","1109714"
"6/27/2012","618.125","629.400024","618.125","623.349976","2305862"
"6/28/2012","623.474976","631.950012","618.125","629.424988","1894228"
"6/29/2012","631.674988","643.5","631.450012","638.724976","1990150"
"7/2/2012","639.5","639.5","628.224976","629.724976","2111100"
"7/3/2012","632.5","634.900024","615.150024","619.700012","2227292"
"7/4/2012","621.75","624.75","615.775024","623.924988","1301806"
"7/5/2012","623.924988","623.924988","617.599976","620.299988","1520876"
"7/6/2012","620","626.400024","613.5","623.875","1929928"
"7/9/2012","622.5","632.275024","621.674988","629.700012","1912768"
"7/10/2012","632.5","635.125","624.775024","630.849976","2517598"
"7/11/2012","626.625","637.25","626.625","629.150024","2034538"
"7/12/2012","612.5","625","609.650024","618","7859080"
"7/13/2012","636.900024","642","621.5","624.700012","7217154"
"7/16/2012","624.5","629.625","601.450012","603.674988","3620626"
"7/17/2012","609","612","587.599976","592.950012","6383816"
"7/18/2012","597.5","602.200012","589.25","597.650024","2975286"
"7/19/2012","601.5","605","597.625","600.5","1335352"
"7/20/2012","600.5","614","600.150024","611.525024","3378226"
"7/23/2012","604","613.599976","600.5","607.125","2903198"
"7/24/2012","604.049988","609.325012","598.549988","604.575012","1648092"
"7/25/2012","602","608.5","598.450012","606.575012","1666030"
"7/26/2012","606.5","610.5","595.099976","599.224976","2945746"
"7/27/2012","607.5","615.099976","601.625","612.650024","1842976"
"7/30/2012","617.450012","621.424988","607.275024","615.5","2625712"
"7/31/2012","617.5","624.625","613.125","621.825012","1979964"
"8/1/2012","619.049988","622.400024","611.049988","612.325012","1295750"
"8/2/2012","614.974976","618.349976","611","616.400024","951058"
"8/3/2012","614","620.125","609.049988","618.450012","977736"
"8/6/2012","622.5","624","612.599976","614.450012","1015540"
"8/7/2012","619.5","633.099976","617.325012","632.025024","2099154"
"8/8/2012","632.5","633.325012","623.200012","624.599976","1643000"
"8/9/2012","625.125","633.924988","625.125","629.075012","1129474"
"8/10/2012","628","642.5","627.875","640.025024","3082356"
"8/13/2012","639.549988","639.549988","628.625","633.150024","1428038"
"8/14/2012","630","636.625","629.625","634.200012","1136930"
"8/16/2012","635.075012","635.775024","626.049988","631.775024","1788292"
"8/17/2012","632.525024","642.25","632","639.299988","1287576"
"8/21/2012","639.950012","652.5","638.549988","649.325012","2051576"
"8/22/2012","647.950012","654.5","644.049988","645.825012","1134096"
"8/23/2012","645.875","663","645.875","661.724976","2337314"
"8/24/2012","660","664.200012","656.5","661.424988","1578938"
"8/27/2012","658.099976","665.450012","657.5","660.224976","967200"
"8/28/2012","663.474976","677.325012","657.5","675.450012","2266204"
"8/29/2012","675","679","667.5","671.650024","2139290"
"8/30/2012","669.950012","694.400024","661.700012","683.575012","3333432"
"8/31/2012","678.5","679.5","667.325012","671.875","1773848"
"9/3/2012","675","677.450012","666.5","668.924988","1223826"
"9/4/2012","666.450012","673.5","661.025024","670.424988","1508018"
"9/5/2012","669.75","685.5","666","682.25","2028960"
"9/6/2012","682.049988","689.950012","676.825012","687.799988","2291684"
"9/7/2012","695","698.400024","689.450012","693.349976","2636656"
"9/10/2012","691.599976","691.950012","682.974976","685.724976","1476024"
"9/11/2012","684.5","697.799988","682.025024","696.325012","1274180"
"9/12/2012","698.474976","710.5","694.950012","707.450012","2114466"
"9/13/2012","706.5","711.974976","704.775024","708.849976","1881210"
"9/14/2012","714","719.900024","701.075012","706.549988","2814840"
"9/17/2012","709.125","710.775024","667.75","671.049988","5094390"
"9/18/2012","672.5","672.5","646.275024","649.900024","7220206"
"9/20/2012","647.5","668.450012","645.799988","661","4042506"
"9/21/2012","662.450012","666.150024","649.150024","652.025024","4247758"
"9/24/2012","655","656.5","638.5","644.724976","4937020"
"9/25/2012","645.049988","654.875","641.150024","646.599976","3823694"
"9/26/2012","647.599976","652.5","641","642.799988","3292812"
"9/27/2012","640.049988","649.75","630.549988","635.775024","5605398"
"9/28/2012","639.400024","652.5","638.25","647.950012","2912996"
"10/1/2012","647.5","654.900024","646.525024","651.474976","1795618"
"10/3/2012","650.5","662.5","650.5","661.325012","2318230"
"10/4/2012","660","660.825012","654.325012","658.575012","1319284"
"10/5/2012","655.125","659.674988","527.5","652","3836110"
"10/8/2012","655","657.625","642.724976","646.349976","1685408"
"10/9/2012","648.950012","649.400024","642.5","647.424988","1291154"
"10/10/2012","643","650.875","642.5","644.674988","1163978"
"10/11/2012","645.125","650.775024","643.025024","644.724976","1635526"
"10/12/2012","639.400024","656.825012","636.599976","649.224976","2469542"
"10/15/2012","647","651.200012","643.75","647.325012","814528"
"10/16/2012","648.5","655.099976","643.900024","647.950012","1282744"
"10/17/2012","650.650024","652.450012","636","641.575012","1597480"
"10/18/2012","643.125","655.5","640.099976","653.674988","1447128"
"10/19/2012","654.5","655.700012","641","644.849976","2825616"
"10/22/2012","662.549988","667.450012","651.5","659.450012","5397342"
"10/23/2012","662","662","655.950012","657.299988","1136696"
"10/25/2012","657.5","661.950012","652.125","657.674988","2254470"
"10/29/2012","655.5","659.900024","650.400024","654.200012","815628"
